0,1,1,1,1,0,0,1,1,1
0,1,1,0,0,0,1,0,1,1
0,0,0,1,0,2,0,2,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,3,0,0,1,0,1,0
1,5,1,0,0,2,0,0,3,0
0,1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,1,0,2,1
0,1,1,1,0,0,4,2,0,0
0,1,2,1,1,0,0,2,0,1
0,0,2,0,0,0,0,0,1,1
0,2,0,0,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,0,7,0,0,3,4,2,3,0
1,0,1,0,0,0,0,3,5,1
0,0,2,0,0,0,1,1,1,0
0,0,1,0,1,1,1,0,1,0
1,0,0,1,2,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,1,1,1,2,1,2,0
0,0,0,1,0,5,0,4,0,0
2,0,6,1,1,0,0,1,1,0
0,0,1,0,0,3,1,0,0,1
0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,2,0,0,1,3,4,0,2
0,2,1,0,0,2,1,4,0,2
0,1,2,0,0,0,1,1,3,2
0,2,3,1,0,1,0,0,2,2
0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,4,0,1,0,0,0,0,0,0
0,0,3,0,0,1,1,1,2,1
1,0,6,2,0,1,2,2,2,1
0,2,5,0,1,0,0,5,2,0
1,1,1,0,0,0,0,2,0,0
1,1,2,0,0,1,1,2,2,3
0,0,0,0,0,0,0,0,0,0
0,5,10,0,0,1,0,1,0,0
1,2,1,0,2,0,0,0,2,2
0,4,0,1,0,0,0,2,3,2
0,2,2,0,0,0,0,3,0,0
0,0,1,0,0,0,2,2,1,1
2,2,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,7,2,0,0,5,1,1,5,0
1,2,2,1,1,1,1,2,0,0
1,2,1,2,1,1,1,2,1,0
1,1,0,0,0,0,3,1,2,0
0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,3,0,0,3,2,0,2,0
0,5,2,2,0,4,0,2,0,1
0,1,0,2,2,0,1,0,0,1
0,2,2,0,0,5,1,1,0,1
0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,5,2,2,1,1,4,7,2,0
0,2,0,0,0,1,0,0,0,2
1,0,0,0,0,0,0,4,0,0
0,1,1,1,0,0,0,0,0,1
0,2,2,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,2,2,1,2,2,1,2
0,2,1,0,1,0,0,0,1,3
1,1,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2,0,0,1
0,3,3,0,2,0,1,0,1,0
0,1,3,2,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0
0,1,2,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3,3,1,0,2,1,0,2,1
1,2,3,0,1,0,1,0,1,1
1,0,1,0,0,1,0,0,3,0
1,1,0,0,0,0,0,1,0,1
1,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,1,2,0
1,1,4,1,0,1,0,3,0,4
0,0,1,0,2,1,1,1,1,1
1,0,0,0,1,2,2,2,0,0
0,0,0,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,3,0,1,6,0,0,3,2
0,1,0,0,0,0,0,2,0,0
1,2,0,0,0,0,0,0,1,0
0,2,1,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,3,2,0,1,0,3
0,0,2,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,3,0,1,0,1
0,1,0,0,0,0,0,0,0,1
0,0,0,0,2,0,0,0,1,2
0,0,2,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,3,2,2
1,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,1,0,4,2,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,4,2,0,0,0,0,1,1,4
0,2,1,0,0,1,0,2,1,0
0,1,4,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,3,0,2,0,0,3,0,5
0,1,1,2,0,2,0,0,0,0
0,0,4,0,0,0,0,0,2,5
0,0,0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,2,0,2,1,2
0,1,1,1,1,0,0,0,0,2
0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,0,1
0,0,0,0,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0
0,1,1,1,1,1,0,3,0,1
0,0,1,0,1,1,0,0,0,0
1,0,1,1,0,1,0,0,0,0
1,0,1,0,0,0,0,1,2,0
0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0
0,0,0,0,2,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,2,0,1,2,0,0,2,1
0,1,0,0,0,0,0,0,1,4
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,3,1,1,0,0,0,1,3
0,2,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1
0,1,2,0,0,0,0,0,0,0
0,0,3,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3,6,1,1,0,1,3,1,3
0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0
0,2,0,0,0,0,1,0,0,2
0,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,1,0,0,0
0,0,2,1,0,1,0,0,1,0
1,2,3,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,0,0
0,2,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,1
0,0,2,1,0,2,0,0,0,2
0,1,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,4,0,0,1,0,0,0,0
1,0,3,0,0,0,0,0,0,2
0,0,4,0,0,0,0,0,1,1
0,3,1,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,0,1
0,0,1,0,0,3,0,0,0,0
0,2,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,0,0,0,2
0,0,1,2,2,0,0,0,2,1
0,1,0,0,0,0,0,1,1,1
0,0,1,0,1,0,1,0,1,0
0,0,0,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,0,1,1,1,0,0,1
0,1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,1
0,0,2,0,0,1,0,0,2,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,2
1,1,1,1,0,0,1,0,0,2
1,0,1,0,0,1,0,0,3,1
1,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,1,1
1,2,1,0,0,0,1,0,2,1
0,1,0,1,0,2,0,0,0,0
0,1,0,0,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,8,0,0,3,1,4,2,3
0,2,1,2,0,0,0,2,0,4
0,1,1,1,1,1,0,0,0,3
0,1,3,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,0,1,0,2
1,1,3,0,0,0,0,2,0,1
0,0,2,0,0,2,0,0,1,0
0,1,0,0,0,0,0,2,1,0
0,1,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,0,0,1,0,3
0,1,1,0,0,0,0,1,2,2
0,1,1,0,0,0,1,1,1,1
1,3,0,1,0,0,0,1,0,0
0,0,4,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,1,1,1,0,0,1,2
0,0,3,0,1,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0
0,2,2,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,4,0,1,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0
0,2,1,0,0,0,0,0,0,0
0,5,1,0,0,0,1,1,0,0
0,1,2,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,6,0,0,3,0,1,2,2
0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2
1,0,1,1,0,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,5,1,0,0,0,0,3,0,2
0,1,1,0,0,1,1,0,0,2
0,3,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,1,1
2,0,2,2,0,2,0,0,2,6
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,5,1,0,0,0,0,2,1,1
0,2,1,0,0,0,0,0,1,1
0,3,3,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,3,0,0,0,2,1,1,1
0,2,1,1,0,0,2,0,1,1
0,1,0,0,0,0,0,0,0,2
0,1,2,0,0,0,0,0,0,2
0,1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,1
1,2,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,5
0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,2,2,0,0,0,1,0,1,3
0,1,1,0,0,0,1,0,0,2
0,0,1,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,1,1,0,1,0,1,5
0,0,0,0,0,0,0,0,0,2
1,2,0,0,0,0,0,0,2,0
1,1,0,0,0,2,0,0,0,1
0,0,0,1,0,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,0,1,0,3
0,3,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0
1,0,0,0,0,0,0,1,1,0
0,0,0,0,0,2,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,1,1
0,3,15,2,0,3,4,2,2,3
0,2,7,0,0,2,0,1,0,1
0,3,6,0,1,0,0,2,0,1
0,3,10,1,0,0,0,4,3,3
1,3,7,1,1,1,0,1,2,1
0,8,4,1,0,0,1,3,1,2
0,4,2,1,0,1,0,2,3,2
0,2,3,0,0,0,0,0,1,0
0,0,2,0,0,0,0,0,0,2
0,5,4,0,0,0,0,1,1,4
1,0,8,0,0,0,0,0,0,1
0,5,7,0,0,0,0,2,0,0
0,2,4,0,0,0,0,0,1,0
0,3,7,0,0,0,0,2,2,1
1,3,12,1,0,1,1,8,1,2
3,6,27,1,1,1,1,10,1,4
2,2,11,0,2,0,1,1,2,2
1,2,2,0,0,0,1,2,1,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,11,0,1,1,2,1,0,1
1,2,10,0,0,0,0,0,2,2
1,0,13,0,0,0,0,1,1,1
1,2,10,1,1,1,1,1,0,0
0,1,17,0,2,1,0,0,2,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,3,0,0,0,0,3,1,1
2,8,6,3,3,1,1,1,2,1
0,2,2,4,0,0,0,2,1,1
0,5,2,0,0,1,0,0,0,1
0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,7,0,0,1,1,2,2,3
1,2,7,0,2,0,0,1,1,2
0,1,4,1,0,2,2,4,0,0
0,1,2,0,0,0,0,0,0,0
0,1,2,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,4,0,2,1,0
0,1,1,3,0,0,0,1,0,1
1,2,0,0,0,1,0,0,0,0
0,1,0,0,2,0,1,1,1,1
0,1,2,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,2,3,2,1
0,2,1,0,2,2,1,0,0,2
0,0,1,0,1,1,0,0,1,0
0,1,2,0,0,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,1,0,0,0,1,2,2
0,1,1,1,2,0,0,2,1,0
0,1,1,0,1,0,2,2,0,0
0,0,0,1,1,0,1,0,2,2
0,0,2,0,0,0,1,0,2,3
1,3,2,1,0,0,1,1,0,0
0,4,3,0,0,1,1,1,1,1
1,0,2,1,0,1,0,1,2,2
0,0,0,1,1,0,0,1,1,0
0,3,0,0,0,1,0,1,0,1
0,4,1,0,0,0,0,0,0,2
0,1,0,0,1,0,1,0,1,1
0,2,1,0,1,1,2,2,2,6
1,1,0,0,0,3,0,0,1,1
0,2,1,0,0,0,0,0,0,1
1,3,5,0,0,1,3,2,3,2
0,1,3,0,1,2,1,1,2,3
0,7,8,0,0,2,4,4,5,3
1,4,1,0,0,1,1,3,1,2
0,2,0,0,0,1,2,1,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3,4,0,1,2,1,1,2,6
0,4,1,0,0,2,1,2,3,3
1,6,1,0,1,2,1,0,3,2
1,6,1,1,0,0,0,1,1,3
0,2,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,8,10,2,0,0,1,4,4,4
1,3,0,0,0,1,0,1,0,0
0,1,5,0,0,1,0,0,1,0
0,0,1,0,0,0,0,2,0,0
0,3,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,4,2,0,1,1,0,4,1,4
0,4,1,1,0,0,0,0,2,2
0,1,3,1,1,0,0,0,0,0
0,4,1,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,2,1,2,1
0,4,2,0,0,1,1,2,6,2
1,3,0,1,0,0,1,0,2,0
1,0,1,4,1,1,2,1,0,0
0,2,1,0,1,1,1,1,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,1,0,0,2,2
2,1,2,0,0,3,0,1,3,0
0,1,1,0,0,0,0,6,0,3
0,1,1,0,0,0,1,0,0,1
0,1,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3,1,0,1,0,1,1,2,2
2,5,1,1,0,2,1,1,4,0
0,4,2,2,0,2,0,2,4,1
0,0,0,0,0,0,0,0,0,0
2,0,3,1,0,0,2,2,2,2
3,3,3,1,1,1,1,5,1,3
0,2,2,2,0,4,1,2,0,4
0,4,2,0,0,0,0,2,3,1
0,3,0,1,1,0,0,1,2,3
0,2,3,2,1,0,0,1,0,3
0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,1,1,3
3,2,4,0,0,0,0,0,0,0
0,3,4,0,0,1,1,2,0,1
1,5,7,6,0,1,2,5,4,2
4,8,5,4,0,2,0,9,3,1
3,11,3,10,2,2,3,11,5,8
3,12,6,6,4,5,0,4,5,10
3,13,5,4,0,9,1,8,4,2
3,19,1,4,0,3,4,10,7,5
0,8,5,1,1,1,1,5,6,3
0,4,2,1,0,0,0,4,4,3
2,9,9,4,1,1,4,7,1,4
2,9,6,4,0,4,0,5,4,3
1,5,9,2,1,5,3,4,2,8
6,4,4,1,3,3,3,5,6,6
3,6,5,0,0,7,2,3,5,7
1,9,8,2,0,2,1,3,2,1
1,8,13,1,0,0,4,7,3,7
1,16,11,4,1,4,1,1,11,3
4,8,5,4,3,5,2,5,4,5
1,15,16,4,0,4,3,5,8,6
1,11,13,8,4,3,2,5,5,5
2,6,6,1,1,3,0,3,8,2
0,5,3,1,0,0,0,1,1,2
2,3,4,4,4,4,1,1,6,3
2,12,9,4,0,2,3,3,3,7
3,4,10,0,0,5,4,4,3,9
1,4,8,1,1,3,1,0,2,3
0,4,10,2,0,0,0,1,4,12
0,2,2,1,0,2,3,0,1,7
0,7,4,4,2,3,0,3,2,6
1,6,7,1,0,4,7,3,2,3
3,12,9,4,0,2,2,0,7,5
1,9,12,5,2,6,6,6,3,8
4,15,11,6,1,1,8,14,7,9
4,20,15,5,4,4,2,4,8,3
0,11,24,2,1,2,0,4,2,3
0,10,19,2,1,2,5,2,0,3
0,7,12,2,0,2,0,3,0,4
0,8,6,1,1,0,2,1,3,6
0,1,13,1,0,5,3,3,3,4
0,4,17,2,4,1,2,1,8,10
0,10,9,0,4,3,0,5,5,9
0,11,15,0,4,1,1,1,3,8
2,7,6,0,0,0,0,1,0,4
2,10,16,1,3,1,2,3,7,3
3,8,13,1,3,4,1,5,1,1
0,2,6,1,0,1,1,3,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,7,0,2,3,1,5,3,0
2,8,7,2,0,3,0,1,0,9
1,5,17,0,1,3,0,4,0,9
3,5,15,1,0,6,2,5,2,11
0,2,2,0,1,2,0,0,1,0
2,4,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
