0,1,0,0,0,1,0,1,0,2,4,0,0,1,0,1,3,10,10,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,7,0,6,0,9,3,2,17,2,0,0,2,4,10,18,18,3
0,3,0,3,1,1,0,5,1,1,9,0,0,1,0,1,5,11,7,4
1,2,0,2,1,3,0,0,0,1,5,0,0,0,1,1,11,9,4,4
0,1,0,3,0,1,0,0,0,3,8,1,1,0,2,2,6,12,4,2
2,0,0,5,0,1,0,4,1,1,5,0,0,0,0,2,3,10,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,2,0,3,0,2,0,0,10,0,0,1,2,3,4,13,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,2,0,2,0,6,0,1,9,1,0,1,2,2,13,11,6,8
0,0,0,2,1,1,0,0,0,1,4,0,0,1,1,0,9,1,7,3
4,0,0,2,2,0,0,3,0,4,9,0,0,1,1,1,4,11,6,5
0,1,1,2,1,2,0,3,0,2,13,0,1,2,1,3,3,11,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,3,6,0,1,0,6,1,5,29,5,0,0,2,3,14,13,13,9
0,2,0,3,0,3,0,4,2,4,5,1,1,2,0,1,4,8,1,3
0,1,0,3,0,0,0,1,0,3,1,0,0,1,0,1,5,7,2,3
0,0,0,0,0,1,0,4,1,1,8,0,0,0,1,2,2,3,6,2
0,2,4,0,1,0,0,2,0,0,8,1,1,0,1,2,2,7,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,9,0,3,0,16,0,3,17,1,0,0,3,2,8,11,14,1
1,0,2,0,0,0,0,10,1,2,6,1,1,0,1,1,11,12,4,1
0,2,0,1,0,1,0,2,1,2,23,0,0,3,1,1,6,10,7,6
0,1,0,3,0,1,0,1,1,2,5,0,0,0,0,2,4,2,3,3
0,1,1,1,1,1,0,2,1,1,5,0,0,0,4,2,4,10,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,3,6,0,4,0,7,1,9,28,0,1,0,1,4,14,11,10,15
0,2,0,4,0,6,0,3,0,2,9,0,0,0,1,1,2,8,2,5
3,1,0,4,0,0,0,3,0,0,3,1,0,2,1,1,4,3,3,1
1,1,0,0,0,0,0,1,0,2,0,0,0,1,1,1,8,4,2,3
2,1,0,2,0,3,0,4,1,2,7,0,2,0,1,1,0,7,5,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,2,2,1,3,0,8,3,1,23,1,0,0,1,3,15,9,7,3
0,1,0,3,2,0,0,1,1,3,9,1,0,0,1,1,6,7,7,1
2,0,0,2,0,2,0,4,0,3,9,1,0,0,1,0,11,3,3,2
0,1,0,1,0,1,0,2,1,5,16,0,0,0,1,0,0,3,9,2
0,4,2,1,0,1,0,0,0,2,6,0,0,0,0,0,3,8,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,1,0,0,3,1,1,14,1,0,1,0,2,9,11,8,3
1,4,3,10,0,3,0,3,1,3,16,1,2,0,2,3,6,11,13,3
0,2,0,0,0,2,0,0,0,4,8,1,0,0,0,1,6,8,8,5
0,0,0,4,0,1,0,0,0,4,6,0,0,0,0,1,3,4,3,2
0,2,1,2,0,1,0,1,0,1,6,0,0,0,0,2,0,6,3,0
1,0,0,0,1,0,0,0,0,1,8,0,0,0,3,0,2,4,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,6,0,1,0,3,1,1,16,0,0,1,0,1,6,10,6,6
0,2,1,2,1,0,0,1,0,2,7,0,0,0,0,0,5,6,6,6
0,4,0,2,0,3,0,2,2,1,5,2,0,0,0,0,2,8,5,3
0,1,1,2,1,1,0,0,1,1,6,0,0,0,0,4,4,6,3,2
1,0,0,4,0,1,0,5,0,0,9,1,0,0,1,1,9,5,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,6,0,1,0,4,3,3,12,2,0,0,3,5,6,14,7,4
0,1,0,2,0,1,0,3,0,1,10,1,0,1,1,3,8,4,2,2
1,1,0,6,0,1,0,3,0,1,7,1,0,0,0,2,2,5,6,1
1,1,0,1,0,1,0,5,0,2,1,0,0,0,0,1,10,9,8,3
0,1,0,1,0,2,0,1,1,0,4,1,0,0,0,0,1,6,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,5,1,5,0,8,3,1,15,1,1,1,3,2,8,13,11,5
0,0,0,2,0,1,0,4,0,1,7,1,0,0,0,0,6,7,6,6
0,0,0,1,0,0,0,2,1,4,5,0,0,1,0,2,6,5,2,1
0,0,0,1,0,0,0,6,0,1,5,0,0,0,1,2,3,6,6,2
0,1,0,3,0,1,0,1,2,0,8,0,0,0,3,0,6,6,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,7,0,2,0,6,2,2,22,3,0,1,1,0,17,14,14,9
0,2,0,1,2,2,0,5,1,2,4,1,0,0,0,0,4,7,6,5
0,0,0,4,0,1,0,1,0,1,4,0,0,0,1,0,1,5,6,0
0,1,0,1,0,3,0,2,2,2,15,0,0,0,1,0,6,6,4,3
0,1,0,1,0,0,0,0,1,1,3,0,0,1,0,0,4,4,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,1,0,4,3,1,21,0,0,1,0,1,5,15,12,7
0,0,0,5,0,4,0,5,1,3,11,2,0,0,1,1,4,9,7,2
1,2,0,3,0,1,0,9,1,0,6,1,0,0,0,2,7,7,8,4
0,0,0,2,0,1,0,5,1,1,2,1,0,1,1,1,1,4,4,1
3,1,0,3,0,0,0,4,0,1,8,0,1,1,0,2,4,9,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,2,0,3,0,3,14,0,0,0,1,3,3,3,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,4,1,2,0,12,0,7,13,0,0,1,0,4,2,13,8,1
0,0,0,1,0,1,0,3,5,1,8,1,0,0,1,2,3,2,5,3
0,4,0,4,1,1,0,2,2,2,6,0,0,0,2,1,7,4,0,6
1,3,0,1,0,0,0,2,0,3,6,0,1,0,0,0,4,5,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,2,0,6,2,3,10,2,0,0,1,1,10,15,11,1
2,2,0,1,0,1,0,8,1,2,11,1,1,0,0,0,6,15,17,3
2,0,0,1,0,4,0,1,1,2,7,0,0,1,1,2,3,6,4,1
0,0,0,0,0,2,0,1,2,2,14,1,0,1,0,0,5,6,9,6
0,0,0,0,0,5,0,2,0,0,4,0,0,0,0,0,3,8,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,1,1,0,3,0,3,13,0,0,1,2,0,8,9,12,3
1,0,0,3,1,3,0,8,0,4,19,1,0,0,1,0,5,7,6,7
1,0,0,2,0,1,0,3,0,3,9,0,0,0,0,3,3,6,4,3
0,2,0,3,0,1,0,4,1,1,6,0,0,0,0,1,3,3,3,4
2,3,0,0,0,2,0,1,0,3,10,0,0,0,0,3,4,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
